index	theme	name	width	height	offset	datalen	format
419	B	BBROWSER_FILETYPE_OTHER_BLUE	12	14	0x9a1228	336	rgb565
420	B	BBROWSER_FILETYPE_FOLDER	13	13	0x9a1378	338	rgb565
421	B	BBROWSER_FILETYPE_MUSIC	14	16	0x9a14ca	448	rgb565
422	B	BBROWSER_FILETYPE_VIDEO	21	21	0x9a168a	882	rgb565
423	B	BBROWSER_FILETYPE_TEXT	12	14	0x9a19fc	336	rgb565
424	B	BBROWSER_FILETYPE_PICTURE	12	14	0x9a1b4c	336	rgb565
425	B	BBROWSER_FILETYPE_OTHER	12	14	0x9a1c9c	336	rgb565
426	B	BBROWSER_FILETYPE_FOLDER_RED	14	13	0x9a1dec	364	rgb565
427	B	BBROWSER_FILETYPE_MUSIC_RED	14	16	0x9a1f58	448	rgb565
428	B	BBROWSER_FILETYPE_VIDEO_RED	20	20	0x9a2118	800	rgb565
429	B	BBROWSER_FILETYPE_TEXT_RED	12	14	0x9a2438	336	rgb565
430	B	BBROWSER_FILETYPE_PICTURE_RED	12	14	0x9a2588	336	rgb565
431	B	BBROWSER_FILETYPE_OTHER_RED	12	14	0x9a26d8	336	rgb565
432	B	BBROWSER_BACKGROUND	320	170	0x9a2828	108800	rgb565
433	B	BICON_SELBLUE	15	16	0x9bd128	480	rgb565
434	B	BICON_SEL	15	16	0x9bd308	480	rgb565
435	B	BICON_SEL1	15	16	0x9bd4e8	480	rgb565
436	B	BJEPG_ICON	16	16	0x9bd6c8	512	rgb565
437	B	BMUSIC_ICON	16	16	0x9bd8c8	512	rgb565
438	B	BPLAY_SCROLL	1	7	0x9bdac8	14	rgb565
439	B	BPLAY_SCROLLBLANK	1	7	0x9bdad6	14	rgb565
440	B	BPONIT_NOSELBLUE	15	15	0x9bdae4	450	rgb565
441	B	BPONIT_NOSEL	15	15	0x9bdca6	450	rgb565
442	B	BPONIT_NOSEL1	15	15	0x9bde68	450	rgb565
443	B	BSEL_ICON	129	24	0x9be02a	6192	rgb565
444	B	BSEL_ICON1	129	24	0x9bf85a	6192	rgb565
445	B	BSEL_ICON2	129	24	0x9c108a	6192	rgb565
446	B	BSEL_ICON3	129	24	0x9c28ba	6192	rgb565
447	B	BSEL_ICON4	179	24	0x9c40ea	8592	rgb565
448	B	BSEL_ICON5	180	24	0x9c627a	8640	rgb565
449	B	BSEL_ICON6	179	24	0x9c843a	8592	rgb565
450	B	BSEL_ICONPART	150	47	0x9ca5ca	14100	rgb565
451	B	BSEL_ICONPART0	100	40	0x9cdcde	8000	rgb565
452	B	BWARNING_BOX	240	100	0x9cfc1e	48000	rgb565
453	B	BNOSEL00_ICON	37	16	0x9db79e	1184	rgb565
454	B	BMEIDASORTBAK0	90	16	0x9dbc3e	2880	rgb565
455	B	BMEIDASORTBAK1	90	16	0x9dc77e	2880	rgb565
456	B	BMEIDASORTBAK2	90	16	0x9dd2be	2880	rgb565
457	B	BMEIDASORTBAK3	90	16	0x9dddfe	2880	rgb565
458	B	BMDB_BACKGROUND	320	170	0x9de93e	108800	rgb565
459	B	BNOWPLAY_BLUE	20	20	0x9f923e	800	rgb565
460	B	BALLMUSIC_BLUE	21	20	0x9f955e	840	rgb565
461	B	BSINGER_BLUE	20	20	0x9f98a6	800	rgb565
462	B	BABLUM_BLUE	20	20	0x9f9bc6	800	rgb565
463	B	BGENRE_BLUE	21	20	0x9f9ee6	840	rgb565
464	B	BLIST_BLUE	20	21	0x9fa22e	840	rgb565
465	B	BMYFAVO_BLUE	21	21	0x9fa576	882	rgb565
466	B	BMEDIAUPDATA_BLUE	21	20	0x9fa8e8	840	rgb565
467	B	BBREAKPOINT_PLAY_BLUE	20	20	0x9fac30	800	rgb565
468	B	BNOWPLAY	19	20	0x9faf50	760	rgb565
469	B	BALLMUSIC	21	20	0x9fb248	840	rgb565
470	B	BSINGER	21	20	0x9fb590	840	rgb565
471	B	BABLUM	21	20	0x9fb8d8	840	rgb565
472	B	BGENRE	20	20	0x9fbc20	800	rgb565
473	B	BLIST	20	20	0x9fbf40	800	rgb565
474	B	BMYFAVO	21	21	0x9fc260	882	rgb565
475	B	BMEDIAUPDATA	20	20	0x9fc5d2	800	rgb565
476	B	BBREAKPOINT_PLAY	21	21	0x9fc8f2	882	rgb565
477	B	BNOWPLAY_RED	20	20	0x9fcc64	800	rgb565
478	B	BALLMUSIC_RED	21	20	0x9fcf84	840	rgb565
479	B	BSINGER_RED	20	20	0x9fd2cc	800	rgb565
480	B	BABLUM_RED	20	20	0x9fd5ec	800	rgb565
481	B	BGENRE_RED	21	20	0x9fd90c	840	rgb565
482	B	BLIST_RED	20	21	0x9fdc54	840	rgb565
483	B	BMYFAVO_RED	21	21	0x9fdf9c	882	rgb565
484	B	BMEDIAUPDATA_RED	21	20	0x9fe30e	840	rgb565
485	B	BBREAKPOINT_PLAY_RED	20	20	0x9fe656	800	rgb565
486	B	BFILE_NUMBER_UP00	7	10	0x9fe976	140	rgb565
487	B	BFILE_NUMBER_UP01	7	10	0x9fea02	140	rgb565
488	B	BFILE_NUMBER_UP02	7	10	0x9fea8e	140	rgb565
489	B	BFILE_NUMBER_UP03	7	10	0x9feb1a	140	rgb565
490	B	BFILE_NUMBER_UP04	7	10	0x9feba6	140	rgb565
491	B	BFILE_NUMBER_UP05	7	10	0x9fec32	140	rgb565
492	B	BFILE_NUMBER_UP06	7	10	0x9fecbe	140	rgb565
493	B	BFILE_NUMBER_UP07	7	10	0x9fed4a	140	rgb565
494	B	BFILE_NUMBER_UP08	7	10	0x9fedd6	140	rgb565
495	B	BFILE_NUMBER_UP09	7	10	0x9fee62	140	rgb565
496	B	BFILE_NUMBER_UP10	4	9	0x9feeee	72	rgb565
497	B	BFILE_NUMBER_UP11	2	9	0x9fef36	36	rgb565
498	B	BMUSIC_EQ_NOR	21	14	0x9fef5a	588	rgb565
499	B	BMUSIC_EQ_RETRO	21	14	0x9ff1a6	588	rgb565
500	B	BMUSIC_EQ_BAS	21	14	0x9ff3f2	588	rgb565
501	B	BMUSIC_EQ_HEAVY	21	14	0x9ff63e	588	rgb565
502	B	BMUSIC_EQ_POP	21	14	0x9ff88a	588	rgb565
503	B	BMUSIC_EQ_JAZ	20	14	0x9ffad6	560	rgb565
504	B	BMUSIC_EQ_MS	20	14	0x9ffd06	560	rgb565
505	B	BMUSIC_EQ_USE	20	14	0x9fff36	560	rgb565
506	B	BMUSIC_SLIDER	10	10	0xa00166	200	rgb565
507	B	BMUSIC_SLIDERBK	10	10	0xa0022e	200	rgb565
508	B	BRECORDER_RECORDING1	320	60	0xa002f6	38400	rgb565
509	B	BRECORDER_RECORDING2	320	60	0xa098f6	38400	rgb565
510	B	BRECORDER_RECORDING3	320	60	0xa12ef6	38400	rgb565
511	B	BRECORDER_RECORDING4	320	60	0xa1c4f6	38400	rgb565
512	B	BRECORDER_RECORDING5	320	60	0xa25af6	38400	rgb565
513	B	BRECORDER_RECORDING6	320	60	0xa2f0f6	38400	rgb565
514	B	BRECORDER_RECORDING7	320	60	0xa386f6	38400	rgb565
515	B	BRECORDER_RECORDING8	320	60	0xa41cf6	38400	rgb565
516	B	BRECORDER_RECORDING9	320	60	0xa4b2f6	38400	rgb565
517	B	BRECORDER_RECORDING10	320	60	0xa548f6	38400	rgb565
518	B	BRECORDER_RECORDING11	320	60	0xa5def6	38400	rgb565
519	B	BRECORDER_RECORDING12	320	60	0xa674f6	38400	rgb565
520	B	BSM_COM_VOLUME_000	320	170	0xa70af6	108800	rgb565
521	B	BSM_COM_VOLUME_001	320	59	0xa8b3f6	37760	rgb565
522	B	BSM_COM_VOLUME_002	320	59	0xa94776	37760	rgb565
523	B	BSM_COM_VOLUME_003	320	59	0xa9daf6	37760	rgb565
524	B	BSM_COM_VOLUME_004	320	59	0xaa6e76	37760	rgb565
525	B	BSM_COM_VOLUME_005	320	59	0xab01f6	37760	rgb565
526	B	BSM_COM_VOLUME_006	2	9	0xab9576	36	rgb565
527	B	BSM_COM_VOLUME_007	2	6	0xab959a	24	rgb565
528	B	BSM_COM_VOLUME_008	99	16	0xab95b2	3168	rgb565
529	B	BSM_COM_VOLUME_009	155	91	0xaba212	28210	rgb565
530	B	BCARDNO	9	11	0xac1044	198	rgb565
531	B	BCARDHAVE	9	11	0xac110a	198	rgb565
532	B	BEARNO	15	14	0xac11d0	420	rgb565
533	B	BEARHAVE	15	14	0xac1374	420	rgb565
534	B	BKEY0	20	21	0xac1518	840	rgb565
535	B	BKEY1	20	21	0xac1860	840	rgb565
536	B	BKEY2	20	21	0xac1ba8	840	rgb565
537	B	BKEY3	20	21	0xac1ef0	840	rgb565
538	B	BKEY4	21	21	0xac2238	882	rgb565
539	B	BKEY5	21	21	0xac25aa	882	rgb565
540	B	BKEY6	21	21	0xac291c	882	rgb565
541	B	BKEY7	21	20	0xac2c8e	840	rgb565
542	B	BKEY8	21	20	0xac2fd6	840	rgb565
543	B	BKEY9	20	20	0xac331e	800	rgb565
544	B	BKEY10	20	21	0xac363e	840	rgb565
545	B	BKEY11	21	21	0xac3986	882	rgb565
546	B	BKEY12	21	21	0xac3cf8	882	rgb565
547	B	BKEY13	21	21	0xac406a	882	rgb565
548	B	BKEY14	19	21	0xac43dc	798	rgb565
549	B	BKEY15	20	20	0xac46fa	800	rgb565
550	B	BKEY16	20	20	0xac4a1a	800	rgb565
551	B	BKEY17	20	20	0xac4d3a	800	rgb565
552	B	BKEY18	20	20	0xac505a	800	rgb565
553	B	BKEY19	21	20	0xac537a	840	rgb565
554	B	BKEY20	16	15	0xac56c2	480	rgb565
555	B	BKEY21	14	15	0xac58a2	420	rgb565
556	B	BKEY22	3	4	0xac5a46	24	rgb565
557	B	BKEY23	20	20	0xac5a5e	800	rgb565
558	B	BKEY24	20	20	0xac5d7e	800	rgb565
559	B	BKEY25	20	21	0xac609e	840	rgb565
560	B	BKEY26	21	21	0xac63e6	882	rgb565
561	B	BKEY27	20	20	0xac6758	800	rgb565
562	B	BKEY28	20	20	0xac6a78	800	rgb565
563	B	BKEY29	20	20	0xac6d98	800	rgb565
564	B	BKEY30	20	21	0xac70b8	840	rgb565
565	B	BKEY31	21	21	0xac7400	882	rgb565
566	B	BKEY32	21	20	0xac7772	840	rgb565
567	B	BKEY33	21	20	0xac7aba	840	rgb565
568	B	BKEY40	47	12	0xac7e02	1128	rgb565
569	B	BKEY41	48	12	0xac826a	1152	rgb565
570	B	BKEY42	52	12	0xac86ea	1248	rgb565
571	B	BKEY43	53	12	0xac8bca	1272	rgb565
572	B	BKEY44	47	12	0xac90c2	1128	rgb565
573	B	BKEY51	20	20	0xac952a	800	rgb565
574	B	BKEY52	20	20	0xac984a	800	rgb565
575	B	BKEY53	20	19	0xac9b6a	760	rgb565
576	B	BKEY54	20	19	0xac9e62	760	rgb565
577	B	BKEY55	21	20	0xaca15a	840	rgb565
578	B	BKEY56	20	20	0xaca4a2	800	rgb565
579	B	BKEY57	20	20	0xaca7c2	800	rgb565
580	B	BKEY58	19	20	0xacaae2	760	rgb565
581	B	BKEYCHANGE	176	66	0xacadda	23232	rgb565
582	B	BKEYCH0	21	20	0xad089a	840	rgb565
583	B	BKEYCH1	21	20	0xad0be2	840	rgb565
584	B	BTIME_BACK_BOX	320	170	0xad0f2a	108800	rgb565
585	B	BTIME_BACK_BOXE	40	40	0xaeb82a	3200	rgb565
586	B	BTIME_NUM1_00	10	16	0xaec4aa	320	rgb565
587	B	BTIME_NUM1_01	10	16	0xaec5ea	320	rgb565
588	B	BTIME_NUM1_02	10	16	0xaec72a	320	rgb565
589	B	BTIME_NUM1_03	10	16	0xaec86a	320	rgb565
590	B	BTIME_NUM1_04	10	16	0xaec9aa	320	rgb565
591	B	BTIME_NUM1_05	10	16	0xaecaea	320	rgb565
592	B	BTIME_NUM1_06	10	16	0xaecc2a	320	rgb565
593	B	BTIME_NUM1_07	10	16	0xaecd6a	320	rgb565
594	B	BTIME_NUM1_08	10	16	0xaeceaa	320	rgb565
595	B	BTIME_NUM1_09	10	16	0xaecfea	320	rgb565
596	B	BTIME_NUM1_10	10	16	0xaed12a	320	rgb565
597	B	BTIME_NUM1_11	10	16	0xaed26a	320	rgb565
598	B	BTIME_NUM3_00	9	12	0xaed3aa	216	rgb565
599	B	BTIME_NUM3_01	9	12	0xaed482	216	rgb565
600	B	BTIME_NUM3_02	9	12	0xaed55a	216	rgb565
601	B	BTIME_NUM3_03	9	12	0xaed632	216	rgb565
602	B	BTIME_NUM3_04	9	12	0xaed70a	216	rgb565
603	B	BTIME_NUM3_05	9	12	0xaed7e2	216	rgb565
604	B	BTIME_NUM3_06	9	12	0xaed8ba	216	rgb565
605	B	BTIME_NUM3_07	9	12	0xaed992	216	rgb565
606	B	BTIME_NUM3_08	9	12	0xaeda6a	216	rgb565
607	B	BTIME_NUM3_09	9	12	0xaedb42	216	rgb565
608	B	BTIME_NUM3_10	4	9	0xaedc1a	72	rgb565
609	B	BMCARDYES	16	14	0xaedc62	448	rgb565
610	B	BMCARDYES1	16	14	0xaede22	448	rgb565
611	B	BMCARDNO	21	20	0xaedfe2	840	rgb565
612	B	BMCARDNO1	21	20	0xaee32a	840	rgb565
613	B	BMCARDNO2	21	20	0xaee672	840	rgb565
614	B	BMCARDNO3	21	20	0xaee9ba	840	rgb565
615	B	BBTOFF	11	12	0xaeed02	264	rgb565
616	B	BBTON	11	12	0xaeee0a	264	rgb565
617	B	BBTOK	11	12	0xaeef12	264	rgb565
618	B	BMENUDOT	22	2	0xaef01a	88	rgb565
619	B	BMYLOVE	13	11	0xaef072	286	rgb565
620	B	BMYLOVEX	13	11	0xaef190	286	rgb565
621	B	BMYLOVEB	13	12	0xaef2ae	312	rgb565
622	B	BMYLOVEBX	13	12	0xaef3e6	312	rgb565
623	B	BMAINMENU_PLAYING	1	1	0xaef51e	2	rgb565
624	B	BAAKEY32	19	11	0xaef520	418	rgb565
625	B	BAAKEY33	19	11	0xaef6c2	418	rgb565
626	B	BAAKEY35	19	11	0xaef864	418	rgb565
627	B	BAKEY32	21	13	0xaefa06	546	rgb565
628	B	BAAKEY34	21	21	0xaefc28	882	rgb565
629	B	BAAKEY36	21	21	0xaeff9a	882	rgb565
630	B	BBATTC0	20	12	0xaf030c	480	rgb565
631	B	BBATTC1	20	12	0xaf04ec	480	rgb565
632	B	BBATTC2	20	12	0xaf06cc	480	rgb565
633	B	BBATTC3	20	12	0xaf08ac	480	rgb565
634	B	BBATTC4	20	12	0xaf0a8c	480	rgb565
635	B	BMUSIC_BACKGROUND1	320	170	0xaf0c6c	108800	rgb565
636	B	BMUSIC_BACKGROUND2	159	100	0xb0b56c	31800	rgb565
637	B	BAKEY32A	21	13	0xb131a4	546	rgb565
638	B	BMUSIC_BOTTOMA	158	17	0xb133c6	5372	rgb565
639	B	BSEL_ICONPART0A	120	14	0xb148c2	3360	rgb565
640	B	BSEL_ICONPART0B	96	14	0xb155e2	2688	rgb565
641	B	BSEL_ICONPART0C	94	14	0xb16062	2632	rgb565
642	B	BVOLNUM_00	7	13	0xb16aaa	182	rgb565
643	B	BVOLNUM_01	7	13	0xb16b60	182	rgb565
644	B	BVOLNUM_02	7	13	0xb16c16	182	rgb565
645	B	BVOLNUM_03	7	13	0xb16ccc	182	rgb565
646	B	BVOLNUM_04	7	13	0xb16d82	182	rgb565
647	B	BVOLNUM_05	7	13	0xb16e38	182	rgb565
648	B	BVOLNUM_06	7	13	0xb16eee	182	rgb565
649	B	BVOLNUM_07	7	13	0xb16fa4	182	rgb565
650	B	BVOLNUM_08	7	13	0xb1705a	182	rgb565
651	B	BVOLNUM_09	7	13	0xb17110	182	rgb565
652	B	BVOLNUM_L	7	13	0xb171c6	182	rgb565
653	B	BVOLNUM_R	8	13	0xb1727c	208	rgb565
654	B	BVOLNUM_X	179	142	0xb1734c	50836	rgb565
655	B	BVOLNUM_Y	7	15	0xb239e0	210	rgb565
656	B	BVOLNUM_YY	7	15	0xb23ab2	210	rgb565
657	B	BVOLNUM_Z	1	8	0xb23b84	16	rgb565
658	B	BMUSIC_B	136	127	0xb23b94	34544	rgb565
659	B	BSETMENU_USERSEL01	24	127	0xb2c284	6096	rgb565
660	B	BSETMENU_USERSEL02	24	11	0xb2da54	528	rgb565
661	B	BSETMENU_USERNOSEL01	24	127	0xb2dc64	6096	rgb565
662	B	BSETMENU_USERNOSEL02	24	11	0xb2f434	528	rgb565
663	B	BSETMENU_USEREQSETTING	320	170	0xb2f644	108800	rgb565
664	B	BP_GREENC0	12	19	0xb49f44	456	rgb565
665	B	BP_GREENC1	12	19	0xb4a10c	456	rgb565
666	B	BP_GREENC2	12	19	0xb4a2d4	456	rgb565
667	B	BP_GREENC3	12	19	0xb4a49c	456	rgb565
668	B	BP_GREENC4	12	19	0xb4a664	456	rgb565
669	B	BP_GREENC5	12	19	0xb4a82c	456	rgb565
670	B	BP_GREENC6	12	19	0xb4a9f4	456	rgb565
671	B	BP_GREENC7	12	19	0xb4abbc	456	rgb565
672	B	BP_GREENC8	12	19	0xb4ad84	456	rgb565
673	B	BP_GREENC9	12	19	0xb4af4c	456	rgb565
674	B	BUSB_DAC	320	170	0xb4b114	108800	rgb565
675	B	BUSB_DATA	320	170	0xb65a14	108800	rgb565
676	B	BUSB_DACSHOW1	320	62	0xb80314	39680	rgb565
677	B	BUSB_DACSHOW2	320	62	0xb89e14	39680	rgb565
678	B	BUSB_DACSHOW3	320	62	0xb93914	39680	rgb565
679	B	BUSB_DACSHOW4	320	62	0xb9d414	39680	rgb565
680	B	BUSB_DACSHOW5	320	62	0xba6f14	39680	rgb565
681	B	BUSB_PLAYER	320	170	0xbb0a14	108800	rgb565
682	B	BUSB_PLAYER1	320	62	0xbcb314	39680	rgb565
683	B	BUSB_PLAYER2	320	62	0xbd4e14	39680	rgb565
684	B	BUSB_PLAYER3	320	62	0xbde914	39680	rgb565
685	B	BUSB_PLAYER4	320	62	0xbe8414	39680	rgb565
686	B	BUSB_PLAYER5	320	62	0xbf1f14	39680	rgb565
687	C	CSTYLE	20	24	0xbfba14	960	rgb565
688	C	C_USB_BACKGROUND	320	170	0xbfbdd4	108800	rgb565
689	C	C_MAINMENUPAGE10	320	170	0xc166d4	108800	rgb565
690	C	C_MAINMENUPAGE20	320	170	0xc30fd4	108800	rgb565
691	C	C_MAINMENUPAGE30	320	170	0xc4b8d4	108800	rgb565
692	C	C_MAINMENUPAGE40	320	170	0xc661d4	108800	rgb565
693	C	C_MAINMENUPAGE50	320	170	0xc80ad4	108800	rgb565
694	C	C_MESSAGEBOX_BACKGROUND	240	100	0xc9b3d4	48000	rgb565
695	C	C_DIALOGBOX_BACKGROUND	239	100	0xca6f54	47800	rgb565
696	C	C_DIALOGBOX_BUTTONNO	188	28	0xcb2a0c	10528	rgb565
697	C	C_DIALOGBOX_BUTTONYES	188	28	0xcb532c	10528	rgb565
698	C	C_LOWPOWER	239	100	0xcb7c4c	47800	rgb565
699	C	C_MUSIC_BACKGROUND	320	170	0xcc3704	108800	rgb565
700	C	C_MUSIC_BOTTOM	260	17	0xcde004	8840	rgb565
701	C	C_MUSIC_BPSBACKGROND	5	5	0xce028c	50	rgb565
702	C	C_MUSIC_PLAY_STATE	10	13	0xce02be	260	rgb565
703	C	C_MUSIC_PAUSE_STATE	12	13	0xce03c2	312	rgb565
704	C	C_MUSIC_LOOP_MODE02	16	16	0xce04fa	512	rgb565
705	C	C_MUSIC_LOOP_MODE03	16	16	0xce06fa	512	rgb565
706	C	C_MUSIC_LOOP_MODE04	16	16	0xce08fa	512	rgb565
707	C	C_MUSIC_LOOP_MODE05	16	16	0xce0afa	512	rgb565
708	C	C_MUSIC_LOOP_MODE06	16	16	0xce0cfa	512	rgb565
709	C	C_MUSIC_LOOP_MODE07	1	1	0xce0efa	2	rgb565
710	C	C_MUSIC_ORDER_MODE03	17	13	0xce0efc	442	rgb565
711	C	C_MUSIC_ORDER_MODE04	17	13	0xce10b6	442	rgb565
712	C	C_MUSIC_A_B_MODE_BACK	36	11	0xce1270	792	rgb565
713	C	C_MUSIC_A_MODE	36	11	0xce1588	792	rgb565
714	C	C_MUSIC_A_B_MODE	36	11	0xce18a0	792	rgb565
715	C	C_MUSIC_BATTERY01	19	12	0xce1bb8	456	rgb565
716	C	C_MUSIC_BATTERY02	19	12	0xce1d80	456	rgb565
717	C	C_MUSIC_BATTERY03	19	12	0xce1f48	456	rgb565
718	C	C_MUSIC_BATTERY04	19	12	0xce2110	456	rgb565
719	C	C_MUSIC_BATTERY05	19	12	0xce22d8	456	rgb565
720	C	C_MUSIC_SMALLLOCK	12	12	0xce24a0	288	rgb565
721	C	C_MUSIC_SMALLLOCK_BACK	12	12	0xce25c0	288	rgb565
722	C	C_FM_FREGUAGE	1	3	0xce26e0	6	rgb565
723	C	C_FM_FREGUAGE_BK	1	2	0xce26e6	4	rgb565
724	C	C_BROWSER_FILETYPE_FOLDER_BLUE	14	13	0xce26ea	364	rgb565
725	C	C_BROWSER_FILETYPE_MUSIC_BLUE	14	16	0xce2856	448	rgb565
726	C	C_BROWSER_FILETYPE_VIDEO_BLUE	20	20	0xce2a16	800	rgb565
727	C	C_BROWSER_FILETYPE_TEXT_BLUE	12	14	0xce2d36	336	rgb565
728	C	C_BROWSER_FILETYPE_PICTURE_BLUE	12	14	0xce2e86	336	rgb565
729	C	C_BROWSER_FILETYPE_OTHER_BLUE	12	14	0xce2fd6	336	rgb565
730	C	C_BROWSER_FILETYPE_FOLDER	14	13	0xce3126	364	rgb565
731	C	C_BROWSER_FILETYPE_MUSIC	14	16	0xce3292	448	rgb565
732	C	C_BROWSER_FILETYPE_VIDEO	21	21	0xce3452	882	rgb565
733	C	C_BROWSER_FILETYPE_TEXT	12	14	0xce37c4	336	rgb565
734	C	C_BROWSER_FILETYPE_PICTURE	12	14	0xce3914	336	rgb565
735	C	C_BROWSER_FILETYPE_OTHER	12	14	0xce3a64	336	rgb565
736	C	C_BROWSER_FILETYPE_FOLDER_RED	14	13	0xce3bb4	364	rgb565
737	C	C_BROWSER_FILETYPE_MUSIC_RED	14	16	0xce3d20	448	rgb565
738	C	C_BROWSER_FILETYPE_VIDEO_RED	20	20	0xce3ee0	800	rgb565
739	C	C_BROWSER_FILETYPE_TEXT_RED	12	14	0xce4200	336	rgb565
740	C	C_BROWSER_FILETYPE_PICTURE_RED	12	14	0xce4350	336	rgb565
741	C	C_BROWSER_FILETYPE_OTHER_RED	12	14	0xce44a0	336	rgb565
742	C	C_BROWSER_BACKGROUND	320	170	0xce45f0	108800	rgb565
743	C	C_ICON_SELBLUE	15	16	0xcfeef0	480	rgb565
744	C	C_ICON_SEL	15	16	0xcff0d0	480	rgb565
745	C	C_ICON_SEL1	15	16	0xcff2b0	480	rgb565
746	C	C_JEPG_ICON	16	16	0xcff490	512	rgb565
747	C	C_MUSIC_ICON	16	16	0xcff690	512	rgb565
748	C	C_PLAY_SCROLL	1	7	0xcff890	14	rgb565
749	C	C_PLAY_SCROLLBLANK	1	7	0xcff89e	14	rgb565
750	C	C_PONIT_NOSELBLUE	15	15	0xcff8ac	450	rgb565
751	C	C_PONIT_NOSEL	15	15	0xcffa6e	450	rgb565
752	C	C_PONIT_NOSEL1	15	15	0xcffc30	450	rgb565
753	C	C_SEL_ICON	129	24	0xcffdf2	6192	rgb565
754	C	C_SEL_ICON1	129	24	0xd01622	6192	rgb565
755	C	C_SEL_ICON2	129	24	0xd02e52	6192	rgb565
756	C	C_SEL_ICON3	129	24	0xd04682	6192	rgb565
757	C	C_SEL_ICON4	180	24	0xd05eb2	8640	rgb565
758	C	C_SEL_ICON5	180	24	0xd08072	8640	rgb565
759	C	C_SEL_ICON6	180	24	0xd0a232	8640	rgb565
760	C	C_SEL_ICONPART	150	47	0xd0c3f2	14100	rgb565
761	C	C_SEL_ICONPART0	100	40	0xd0fb06	8000	rgb565
762	C	C_WARNING_BOX	239	100	0xd11a46	47800	rgb565
763	C	C_NOSEL00_ICON	37	16	0xd1d4fe	1184	rgb565
764	C	C_MEIDASORTBAK0	90	16	0xd1d99e	2880	rgb565
765	C	C_MEIDASORTBAK1	90	16	0xd1e4de	2880	rgb565
766	C	C_MEIDASORTBAK2	90	16	0xd1f01e	2880	rgb565
767	C	C_MEIDASORTBAK3	90	16	0xd1fb5e	2880	rgb565
768	C	C_MDB_BACKGROUND	320	170	0xd2069e	108800	rgb565
769	C	C_NOWPLAY_BLUE	20	20	0xd3af9e	800	rgb565
770	C	C_ALLMUSIC_BLUE	21	20	0xd3b2be	840	rgb565
771	C	C_SINGER_BLUE	20	20	0xd3b606	800	rgb565
772	C	C_ABLUM_BLUE	20	20	0xd3b926	800	rgb565
773	C	C_GENRE_BLUE	21	20	0xd3bc46	840	rgb565
774	C	C_LIST_BLUE	20	21	0xd3bf8e	840	rgb565
775	C	C_MYFAVO_BLUE	21	21	0xd3c2d6	882	rgb565
776	C	C_MEDIAUPDATA_BLUE	21	20	0xd3c648	840	rgb565
777	C	C_BREAKPOINT_PLAY_BLUE	20	20	0xd3c990	800	rgb565
778	C	C_NOWPLAY	19	20	0xd3ccb0	760	rgb565
779	C	C_ALLMUSIC	20	20	0xd3cfa8	800	rgb565
780	C	C_SINGER	20	20	0xd3d2c8	800	rgb565
781	C	C_ABLUM	21	20	0xd3d5e8	840	rgb565
782	C	C_GENRE	20	20	0xd3d930	800	rgb565
783	C	C_LIST	20	20	0xd3dc50	800	rgb565
784	C	C_MYFAVO	21	21	0xd3df70	882	rgb565
785	C	C_MEDIAUPDATA	20	20	0xd3e2e2	800	rgb565
786	C	C_BREAKPOINT_PLAY	21	21	0xd3e602	882	rgb565
787	C	C_NOWPLAY_RED	20	20	0xd3e974	800	rgb565
788	C	C_ALLMUSIC_RED	21	20	0xd3ec94	840	rgb565
789	C	C_SINGER_RED	20	20	0xd3efdc	800	rgb565
790	C	C_ABLUM_RED	20	20	0xd3f2fc	800	rgb565
791	C	C_GENRE_RED	21	20	0xd3f61c	840	rgb565
792	C	C_LIST_RED	20	21	0xd3f964	840	rgb565
793	C	C_MYFAVO_RED	21	21	0xd3fcac	882	rgb565
794	C	C_MEDIAUPDATA_RED	21	20	0xd4001e	840	rgb565
795	C	C_BREAKPOINT_PLAY_RED	20	20	0xd40366	800	rgb565
796	C	C_FILE_NUMBER_UP00	7	10	0xd40686	140	rgb565
797	C	C_FILE_NUMBER_UP01	7	10	0xd40712	140	rgb565
798	C	C_FILE_NUMBER_UP02	7	10	0xd4079e	140	rgb565
799	C	C_FILE_NUMBER_UP03	7	10	0xd4082a	140	rgb565
800	C	C_FILE_NUMBER_UP04	7	10	0xd408b6	140	rgb565
801	C	C_FILE_NUMBER_UP05	7	10	0xd40942	140	rgb565
802	C	C_FILE_NUMBER_UP06	7	10	0xd409ce	140	rgb565
803	C	C_FILE_NUMBER_UP07	7	10	0xd40a5a	140	rgb565
804	C	C_FILE_NUMBER_UP08	7	10	0xd40ae6	140	rgb565
805	C	C_FILE_NUMBER_UP09	7	10	0xd40b72	140	rgb565
806	C	C_FILE_NUMBER_UP10	5	9	0xd40bfe	90	rgb565
807	C	C_FILE_NUMBER_UP11	2	9	0xd40c58	36	rgb565
808	C	C_MUSIC_EQ_NOR	21	14	0xd40c7c	588	rgb565
809	C	C_MUSIC_EQ_RETRO	21	14	0xd40ec8	588	rgb565
810	C	C_MUSIC_EQ_BAS	21	14	0xd41114	588	rgb565
811	C	C_MUSIC_EQ_HEAVY	21	14	0xd41360	588	rgb565
812	C	C_MUSIC_EQ_POP	21	13	0xd415ac	546	rgb565
813	C	C_MUSIC_EQ_JAZ	21	14	0xd417ce	588	rgb565
814	C	C_MUSIC_EQ_MS	21	14	0xd41a1a	588	rgb565
815	C	C_MUSIC_EQ_USE	21	14	0xd41c66	588	rgb565
